"genres","href","id","image_height","image_url","image_width","name","popularity","type","uri","external_urls.spotify","followers.href","followers.total","genre","max_height"
"c(""classic country pop"", ""country"", ""nashville sound"", ""outlaw country"", ""singer-songwriter"", ""texas country"")","https://api.spotify.com/v1/artists/5W5bDNCqJ1jbCgTxDD0Cb3","5W5bDNCqJ1jbCgTxDD0Cb3",1000,"https://i.scdn.co/image/ab6772690000c46ca07b9db029b749adaba3c618",1000,"Willie Nelson",72,"artist","spotify:artist:5W5bDNCqJ1jbCgTxDD0Cb3","https://open.spotify.com/artist/5W5bDNCqJ1jbCgTxDD0Cb3",NA,1856818,"Pop",1000
"c(""afro dancehall"", ""dancehall"", ""nigerian hip hop"", ""nigerian pop"")","https://api.spotify.com/v1/artists/3wcj11K77LjEY1PkEazffa","3wcj11K77LjEY1PkEazffa",640,"https://i.scdn.co/image/ab6761610000e5eba0e4780f120345edddeaada9",640,"Burna Boy",81,"artist","spotify:artist:3wcj11K77LjEY1PkEazffa","https://open.spotify.com/artist/3wcj11K77LjEY1PkEazffa",NA,4445262,"Pop",640
"c(""crunk"", ""dirty south rap"", ""gangster rap"", ""hip hop"", ""memphis hip hop"", ""pop rap"", ""rap"", ""southern hip hop"", ""trap"")","https://api.spotify.com/v1/artists/5gCRApTajqwbnHHPbr2Fpi","5gCRApTajqwbnHHPbr2Fpi",640,"https://i.scdn.co/image/ab6761610000e5eb116fc50265ef72d7e66723a5",640,"Juicy J",75,"artist","spotify:artist:5gCRApTajqwbnHHPbr2Fpi","https://open.spotify.com/artist/5gCRApTajqwbnHHPbr2Fpi",NA,2973803,"Pop",640
"c(""dance pop"", ""dutch edm"", ""edm"", ""electro house"", ""pop"", ""pop dance"", ""progressive house"", ""tropical house"")","https://api.spotify.com/v1/artists/60d24wfXkVzDSfLS6hyCjZ","60d24wfXkVzDSfLS6hyCjZ",640,"https://i.scdn.co/image/ab6761610000e5eb66d17ee8690d2e8d94ee7387",640,"Martin Garrix",78,"artist","spotify:artist:60d24wfXkVzDSfLS6hyCjZ","https://open.spotify.com/artist/60d24wfXkVzDSfLS6hyCjZ",NA,15701540,"Pop",640
"c(""latin pop"", ""puerto rican pop"")","https://api.spotify.com/v1/artists/7K78lVZ8XzkjfRSI7570FF","7K78lVZ8XzkjfRSI7570FF",640,"https://i.scdn.co/image/ab6761610000e5eb5f8c900bf430e6bfae9ec7c2",640,"José Feliciano",75,"artist","spotify:artist:7K78lVZ8XzkjfRSI7570FF","https://open.spotify.com/artist/7K78lVZ8XzkjfRSI7570FF",NA,326221,"Pop",640
"c(""australian country"", ""australian pop"", ""contemporary country"", ""country"", ""country road"")","https://api.spotify.com/v1/artists/0u2FHSq3ln94y5Q57xazwf","0u2FHSq3ln94y5Q57xazwf",640,"https://i.scdn.co/image/ab6761610000e5eb011f9b2f5c8e0dac63aa5b73",640,"Keith Urban",71,"artist","spotify:artist:0u2FHSq3ln94y5Q57xazwf","https://open.spotify.com/artist/0u2FHSq3ln94y5Q57xazwf",NA,4999906,"Pop",640
"c(""dance pop"", ""hip hop"", ""hip pop"", ""r&b"", ""urban contemporary"")","https://api.spotify.com/v1/artists/5rkVyNGXEgeUqKkB5ccK83","5rkVyNGXEgeUqKkB5ccK83",640,"https://i.scdn.co/image/ab6761610000e5eb1ebb81323a96e465ad20b932",640,"Ashanti",72,"artist","spotify:artist:5rkVyNGXEgeUqKkB5ccK83","https://open.spotify.com/artist/5rkVyNGXEgeUqKkB5ccK83",NA,2617075,"Pop",640
"c(""alt z"", ""dance pop"", ""electropop"", ""pop"", ""post-teen pop"")","https://api.spotify.com/v1/artists/5qa31A9HySw3T7MKWI9bGg","5qa31A9HySw3T7MKWI9bGg",640,"https://i.scdn.co/image/ab6761610000e5ebfaf7e9528de5dc23441abaf7",640,"FLETCHER",71,"artist","spotify:artist:5qa31A9HySw3T7MKWI9bGg","https://open.spotify.com/artist/5qa31A9HySw3T7MKWI9bGg",NA,748966,"Pop",640
"c(""dance pop"", ""pop"", ""pop dance"", ""post-teen pop"", ""tropical house"", ""uk pop"")","https://api.spotify.com/v1/artists/1zNqDE7qDGCsyzJwohVaoX","1zNqDE7qDGCsyzJwohVaoX",640,"https://i.scdn.co/image/ab6761610000e5eb0f625b6df41bdd56196351bf",640,"Anne-Marie",79,"artist","spotify:artist:1zNqDE7qDGCsyzJwohVaoX","https://open.spotify.com/artist/1zNqDE7qDGCsyzJwohVaoX",NA,10505504,"Pop",640
"c(""atl hip hop"", ""pop r&b"", ""pop rap"", ""r&b"", ""rap"", ""urban contemporary"")","https://api.spotify.com/v1/artists/4tMm1dU6Gn04VAZ9ClHcIZ","4tMm1dU6Gn04VAZ9ClHcIZ",640,"https://i.scdn.co/image/ab6761610000e5eba7d5a211173d39face46b4bd",640,"Jacquees",71,"artist","spotify:artist:4tMm1dU6Gn04VAZ9ClHcIZ","https://open.spotify.com/artist/4tMm1dU6Gn04VAZ9ClHcIZ",NA,2339078,"Pop",640
"c(""dance pop"", ""girl group"", ""pop"", ""post-teen pop"", ""talent show"", ""uk pop"")","https://api.spotify.com/v1/artists/3e7awlrlDSwF3iM0WBjGMp","3e7awlrlDSwF3iM0WBjGMp",640,"https://i.scdn.co/image/ab6761610000e5eb08cd53940cbf5813ee5fe565",640,"Little Mix",78,"artist","spotify:artist:3e7awlrlDSwF3iM0WBjGMp","https://open.spotify.com/artist/3e7awlrlDSwF3iM0WBjGMp",NA,11083180,"Pop",640
"c(""pop rap"", ""rap"", ""trap"", ""viral rap"")","https://api.spotify.com/v1/artists/6MPCFvOQv5cIGfw3jODMF0","6MPCFvOQv5cIGfw3jODMF0",640,"https://i.scdn.co/image/ab6761610000e5eb30cc15d302e22803fcb5ad34",640,"Internet Money",72,"artist","spotify:artist:6MPCFvOQv5cIGfw3jODMF0","https://open.spotify.com/artist/6MPCFvOQv5cIGfw3jODMF0",NA,690081,"Pop",640
"c(""modern indie pop"", ""pop"")","https://api.spotify.com/v1/artists/2kCO8LXN1usaOPL3iEE28I","2kCO8LXN1usaOPL3iEE28I",640,"https://i.scdn.co/image/ab6761610000e5ebd7773e0deb0553b116135292",640,"Tai Verdes",71,"artist","spotify:artist:2kCO8LXN1usaOPL3iEE28I","https://open.spotify.com/artist/2kCO8LXN1usaOPL3iEE28I",NA,706928,"Pop",640
"bedroom pop","https://api.spotify.com/v1/artists/6FugQjLquBF4JzATRN70bR","6FugQjLquBF4JzATRN70bR",640,"https://i.scdn.co/image/ab6761610000e5eb7cfd79d093817ef922c09dc7",640,"Yot Club",71,"artist","spotify:artist:6FugQjLquBF4JzATRN70bR","https://open.spotify.com/artist/6FugQjLquBF4JzATRN70bR",NA,262395,"Pop",640
"c(""dance pop"", ""neo soul"", ""pop"")","https://api.spotify.com/v1/artists/3hv9jJF3adDNsBSIQDqcjp","3hv9jJF3adDNsBSIQDqcjp",640,"https://i.scdn.co/image/ab6761610000e5eb105cc9628c315b29d299fbb4",640,"Mark Ronson",76,"artist","spotify:artist:3hv9jJF3adDNsBSIQDqcjp","https://open.spotify.com/artist/3hv9jJF3adDNsBSIQDqcjp",NA,989644,"Pop",640
"c(""dance pop"", ""pop"", ""post-teen pop"")","https://api.spotify.com/v1/artists/5p7f24Rk5HkUZsaS3BLG5F","5p7f24Rk5HkUZsaS3BLG5F",640,"https://i.scdn.co/image/ab6761610000e5eba961383967f3a3a54e794a15",640,"Hailee Steinfeld",72,"artist","spotify:artist:5p7f24Rk5HkUZsaS3BLG5F","https://open.spotify.com/artist/5p7f24Rk5HkUZsaS3BLG5F",NA,8351127,"Pop",640
"c(""boston hip hop"", ""hip hop"", ""pop rap"", ""rap"")","https://api.spotify.com/v1/artists/6C1ohJrd5VydigQtaGy5Wa","6C1ohJrd5VydigQtaGy5Wa",640,"https://i.scdn.co/image/ab6761610000e5eb23c1d2fac850d037709ff548",640,"Joyner Lucas",71,"artist","spotify:artist:6C1ohJrd5VydigQtaGy5Wa","https://open.spotify.com/artist/6C1ohJrd5VydigQtaGy5Wa",NA,1987188,"Pop",640
"c(""canadian contemporary r&b"", ""canadian pop"", ""pop"", ""r&b"")","https://api.spotify.com/v1/artists/3KedxarmBCyFBevnqQHy3P","3KedxarmBCyFBevnqQHy3P",640,"https://i.scdn.co/image/ab6761610000e5eb9e801308a8c99d52a7f14374",640,"Jessie Reyez",72,"artist","spotify:artist:3KedxarmBCyFBevnqQHy3P","https://open.spotify.com/artist/3KedxarmBCyFBevnqQHy3P",NA,1239261,"Pop",640
"c(""gangster rap"", ""hip hop"", ""pop rap"", ""rap"", ""southern hip hop"", ""trap"", ""underground hip hop"")","https://api.spotify.com/v1/artists/5dHt1vcEm9qb8fCyLcB3HL","5dHt1vcEm9qb8fCyLcB3HL",640,"https://i.scdn.co/image/ab6761610000e5ebf1122f644f19ba22750d2bd8",640,"A$AP Ferg",73,"artist","spotify:artist:5dHt1vcEm9qb8fCyLcB3HL","https://open.spotify.com/artist/5dHt1vcEm9qb8fCyLcB3HL",NA,3458546,"Pop",640
"c(""latin pop"", ""mexican pop"", ""tejano"")","https://api.spotify.com/v1/artists/6IE6z7DcZIT4Ml3Fh5Ivch","6IE6z7DcZIT4Ml3Fh5Ivch",640,"https://i.scdn.co/image/ab6761610000e5eb2c4b4251247aa30c7b6de155",640,"Selena",71,"artist","spotify:artist:6IE6z7DcZIT4Ml3Fh5Ivch","https://open.spotify.com/artist/6IE6z7DcZIT4Ml3Fh5Ivch",NA,3102081,"Pop",640
"c(""baroque pop"", ""chamber pop"", ""singer-songwriter"")","https://api.spotify.com/v1/artists/4MXUO7sVCaFgFjoTI5ox5c","4MXUO7sVCaFgFjoTI5ox5c",640,"https://i.scdn.co/image/ab6761610000e5eb716bfefb3e9691631a9b2757",640,"Sufjan Stevens",73,"artist","spotify:artist:4MXUO7sVCaFgFjoTI5ox5c","https://open.spotify.com/artist/4MXUO7sVCaFgFjoTI5ox5c",NA,1682462,"Pop",640
"c(""latin arena pop"", ""latin pop"", ""mexican pop"")","https://api.spotify.com/v1/artists/0vR2qb8m9WHeZ5ByCbimq2","0vR2qb8m9WHeZ5ByCbimq2",640,"https://i.scdn.co/image/ab6761610000e5eb3c459a73ab18eca3d9387d15",640,"Reik",80,"artist","spotify:artist:0vR2qb8m9WHeZ5ByCbimq2","https://open.spotify.com/artist/0vR2qb8m9WHeZ5ByCbimq2",NA,7928715,"Pop",640
"c(""memphis hip hop"", ""pop rap"", ""rap"", ""southern hip hop"", ""trap"")","https://api.spotify.com/v1/artists/3Rx4PJ7SP6unkOk5elPUK7","3Rx4PJ7SP6unkOk5elPUK7",640,"https://i.scdn.co/image/ab6761610000e5eb9b9f709fe4eab1ca1ed39666",640,"Money Man",70,"artist","spotify:artist:3Rx4PJ7SP6unkOk5elPUK7","https://open.spotify.com/artist/3Rx4PJ7SP6unkOk5elPUK7",NA,493284,"Pop",640
"c(""dance pop"", ""dutch house"", ""edm"", ""electro house"", ""pop"", ""pop dance"", ""progressive electro house"", ""slap house"", ""tropical house"")","https://api.spotify.com/v1/artists/6cEuCEZu7PAE9ZSzLLc2oQ","6cEuCEZu7PAE9ZSzLLc2oQ",640,"https://i.scdn.co/image/ab6761610000e5eb20dfb8f52ef4926a22e552c8",640,"R3HAB",78,"artist","spotify:artist:6cEuCEZu7PAE9ZSzLLc2oQ","https://open.spotify.com/artist/6cEuCEZu7PAE9ZSzLLc2oQ",NA,2433778,"Pop",640
"c(""bedroom pop"", ""oakland indie"")","https://api.spotify.com/v1/artists/4iMO20EPodreIaEl8qW66y","4iMO20EPodreIaEl8qW66y",640,"https://i.scdn.co/image/ab6761610000e5eb213487aac43637b03baf9db8",640,"Still Woozy",70,"artist","spotify:artist:4iMO20EPodreIaEl8qW66y","https://open.spotify.com/artist/4iMO20EPodreIaEl8qW66y",NA,887218,"Pop",640
"c(""dance pop"", ""pop"", ""pop rap"", ""seattle hip hop"")","https://api.spotify.com/v1/artists/5BcAKTbp20cv7tC5VqPFoC","5BcAKTbp20cv7tC5VqPFoC",640,"https://i.scdn.co/image/ab6761610000e5eb3c2f1ba4c1a3de141e63d775",640,"Macklemore & Ryan Lewis",75,"artist","spotify:artist:5BcAKTbp20cv7tC5VqPFoC","https://open.spotify.com/artist/5BcAKTbp20cv7tC5VqPFoC",NA,2601990,"Pop",640
"c(""colombian pop"", ""reggaeton colombiano"")","https://api.spotify.com/v1/artists/28gNT5KBp7IjEOQoevXf9N","28gNT5KBp7IjEOQoevXf9N",640,"https://i.scdn.co/image/ab6761610000e5ebc85ae756174cc69352bf6b97",640,"Camilo",81,"artist","spotify:artist:28gNT5KBp7IjEOQoevXf9N","https://open.spotify.com/artist/28gNT5KBp7IjEOQoevXf9N",NA,17280345,"Pop",640
"c(""alt z"", ""indie pop"", ""pop"")","https://api.spotify.com/v1/artists/2hUYKu1x0UZQXvzCmggvSn","2hUYKu1x0UZQXvzCmggvSn",640,"https://i.scdn.co/image/ab6761610000e5eb2c034d39b79debe1ff97c6b9",640,"Reneé Rapp",69,"artist","spotify:artist:2hUYKu1x0UZQXvzCmggvSn","https://open.spotify.com/artist/2hUYKu1x0UZQXvzCmggvSn",NA,135490,"Pop",640
"c(""atl hip hop"", ""crunk"", ""dance pop"", ""dirty south rap"", ""old school atlanta hip hop"", ""pop rap"", ""southern hip hop"")","https://api.spotify.com/v1/artists/7sfl4Xt5KmfyDs2T3SVSMK","7sfl4Xt5KmfyDs2T3SVSMK",640,"https://i.scdn.co/image/ab6761610000e5eba12641edfc4ffbbdf58f7d15",640,"Lil Jon",73,"artist","spotify:artist:7sfl4Xt5KmfyDs2T3SVSMK","https://open.spotify.com/artist/7sfl4Xt5KmfyDs2T3SVSMK",NA,1371124,"Pop",640
"c(""dance pop"", ""girl group"", ""hip pop"", ""pop"", ""r&b"", ""urban contemporary"")","https://api.spotify.com/v1/artists/1Y8cdNmUJH7yBTd9yOvr5i","1Y8cdNmUJH7yBTd9yOvr5i",640,"https://i.scdn.co/image/ab6761610000e5ebf75e64532704bd6acf0b4e76",640,"Destiny's Child",73,"artist","spotify:artist:1Y8cdNmUJH7yBTd9yOvr5i","https://open.spotify.com/artist/1Y8cdNmUJH7yBTd9yOvr5i",NA,6071964,"Pop",640
"c(""dance pop"", ""edm"", ""electro house"", ""pop"", ""pop dance"", ""tropical house"")","https://api.spotify.com/v1/artists/4AVFqumd2ogHFlRbKIjp1t","4AVFqumd2ogHFlRbKIjp1t",640,"https://i.scdn.co/image/ab6761610000e5ebfd0e82181661c5261cd6ad03",640,"Alesso",76,"artist","spotify:artist:4AVFqumd2ogHFlRbKIjp1t","https://open.spotify.com/artist/4AVFqumd2ogHFlRbKIjp1t",NA,3892975,"Pop",640
"c(""boy band"", ""dance pop"")","https://api.spotify.com/v1/artists/6Ff53KvcvAj5U7Z1vojB5o","6Ff53KvcvAj5U7Z1vojB5o",1173,"https://i.scdn.co/image/c56cf0cc89c8ecfec7145cf065ea2006d0706605",1000,"*NSYNC",71,"artist","spotify:artist:6Ff53KvcvAj5U7Z1vojB5o","https://open.spotify.com/artist/6Ff53KvcvAj5U7Z1vojB5o",NA,1924997,"Pop",1173
"c(""gangster rap"", ""hip hop"", ""pop rap"", ""r&b"", ""rap"", ""southern hip hop"", ""trap"", ""urban contemporary"")","https://api.spotify.com/v1/artists/67nwj3Y5sZQLl72VNUHEYE","67nwj3Y5sZQLl72VNUHEYE",640,"https://i.scdn.co/image/ab6761610000e5eb0e1f90bdff70c339838dcf90",640,"Wale",71,"artist","spotify:artist:67nwj3Y5sZQLl72VNUHEYE","https://open.spotify.com/artist/67nwj3Y5sZQLl72VNUHEYE",NA,3917244,"Pop",640
"c(""folk-pop"", ""irish pop"")","https://api.spotify.com/v1/artists/5KNNVgR6LBIABRIomyCwKJ","5KNNVgR6LBIABRIomyCwKJ",640,"https://i.scdn.co/image/ab6761610000e5eb2cd8d09c5888a19d747f60a2",640,"Dermot Kennedy",76,"artist","spotify:artist:5KNNVgR6LBIABRIomyCwKJ","https://open.spotify.com/artist/5KNNVgR6LBIABRIomyCwKJ",NA,1255904,"Pop",640
"c(""boy band"", ""dance pop"")","https://api.spotify.com/v1/artists/5rSXSAkZ67PYJSvpUpkOr7","5rSXSAkZ67PYJSvpUpkOr7",640,"https://i.scdn.co/image/ab6761610000e5eb20f403024d10bdf47bc00194",640,"Backstreet Boys",77,"artist","spotify:artist:5rSXSAkZ67PYJSvpUpkOr7","https://open.spotify.com/artist/5rSXSAkZ67PYJSvpUpkOr7",NA,4952762,"Pop",640
"c(""alt z"", ""canadian contemporary r&b"", ""canadian pop"", ""pop"")","https://api.spotify.com/v1/artists/2WzaAvm2bBCf4pEhyuDgCY","2WzaAvm2bBCf4pEhyuDgCY",640,"https://i.scdn.co/image/ab6761610000e5ebc36cd1cebde513411c2e1504",640,"Ruth B.",76,"artist","spotify:artist:2WzaAvm2bBCf4pEhyuDgCY","https://open.spotify.com/artist/2WzaAvm2bBCf4pEhyuDgCY",NA,2617571,"Pop",640
"c(""k-pop"", ""k-pop girl group"")","https://api.spotify.com/v1/artists/2AfmfGFbe0A0WsTYm0SDTx","2AfmfGFbe0A0WsTYm0SDTx",640,"https://i.scdn.co/image/ab6761610000e5eb196f5af772aeb1bdd3a6be65",640,"(G)I-DLE",77,"artist","spotify:artist:2AfmfGFbe0A0WsTYm0SDTx","https://open.spotify.com/artist/2AfmfGFbe0A0WsTYm0SDTx",NA,4856683,"Pop",640
"c(""bedroom pop"", ""indie pop"", ""rochester mn indie"")","https://api.spotify.com/v1/artists/6ft7JnxMyZhp7N52qzHymY","6ft7JnxMyZhp7N52qzHymY",640,"https://i.scdn.co/image/ab6761610000e5eb9310cf18c564e55d8220f9d3",640,"Vansire",71,"artist","spotify:artist:6ft7JnxMyZhp7N52qzHymY","https://open.spotify.com/artist/6ft7JnxMyZhp7N52qzHymY",NA,231056,"Pop",640
"c(""art pop"", ""norwegian pop"")","https://api.spotify.com/v1/artists/1WgXqy2Dd70QQOU7Ay074N","1WgXqy2Dd70QQOU7Ay074N",640,"https://i.scdn.co/image/ab6761610000e5eb1cf32251011d049c26855ae4",640,"AURORA",75,"artist","spotify:artist:1WgXqy2Dd70QQOU7Ay074N","https://open.spotify.com/artist/1WgXqy2Dd70QQOU7Ay074N",NA,2727076,"Pop",640
"c(""colombian pop"", ""reggaeton colombiano"")","https://api.spotify.com/v1/artists/07YUOmWljBTXwIseAUd9TW","07YUOmWljBTXwIseAUd9TW",640,"https://i.scdn.co/image/ab6761610000e5eb28cc5ee1d7ba49cdc7dde27b",640,"Sebastian Yatra",82,"artist","spotify:artist:07YUOmWljBTXwIseAUd9TW","https://open.spotify.com/artist/07YUOmWljBTXwIseAUd9TW",NA,20747557,"Pop",640
"c(""detroit hip hop"", ""detroit trap"", ""hip hop"", ""pop rap"", ""rap"", ""southern hip hop"", ""trap"")","https://api.spotify.com/v1/artists/6AUl0ykLLpvTktob97x9hO","6AUl0ykLLpvTktob97x9hO",640,"https://i.scdn.co/image/ab6761610000e5eba8f18373dcbc960a190a058d",640,"Tee Grizzley",69,"artist","spotify:artist:6AUl0ykLLpvTktob97x9hO","https://open.spotify.com/artist/6AUl0ykLLpvTktob97x9hO",NA,3194692,"Pop",640
"c(""dance pop"", ""electropop"", ""escape room"", ""pop"")","https://api.spotify.com/v1/artists/3PyJHH2wyfQK3WZrk9rpmP","3PyJHH2wyfQK3WZrk9rpmP",640,"https://i.scdn.co/image/ab6761610000e5eb8f4d36b43fa094d32a167f1e",640,"Ashnikko",70,"artist","spotify:artist:3PyJHH2wyfQK3WZrk9rpmP","https://open.spotify.com/artist/3PyJHH2wyfQK3WZrk9rpmP",NA,1845878,"Pop",640
"c(""modern rock"", ""pop punk"", ""rock"")","https://api.spotify.com/v1/artists/46gyXjRIvN1NL1eCB8GBxo","46gyXjRIvN1NL1eCB8GBxo",640,"https://i.scdn.co/image/ab6761610000e5eb4591f07a7393247724a5de66",640,"All Time Low",71,"artist","spotify:artist:46gyXjRIvN1NL1eCB8GBxo","https://open.spotify.com/artist/46gyXjRIvN1NL1eCB8GBxo",NA,2886084,"Pop",640
"c(""alt z"", ""electropop"", ""pop"", ""tropical house"")","https://api.spotify.com/v1/artists/5JMLG56F1X5mFmWNmS0iAp","5JMLG56F1X5mFmWNmS0iAp",640,"https://i.scdn.co/image/ab6761610000e5eb3ecaabcbd22f1bc3bd0d5d3d",640,"Chelsea Cutler",72,"artist","spotify:artist:5JMLG56F1X5mFmWNmS0iAp","https://open.spotify.com/artist/5JMLG56F1X5mFmWNmS0iAp",NA,629810,"Pop",640
"c(""electropop"", ""modern alternative rock"", ""modern rock"", ""pop"", ""pop rap"", ""pop rock"", ""rock"", ""stomp pop"")","https://api.spotify.com/v1/artists/3NPpFNZtSTHheNBaWC82rB","3NPpFNZtSTHheNBaWC82rB",640,"https://i.scdn.co/image/ab6761610000e5eb8f08efd0e601988cd94a3d9c",640,"X Ambassadors",73,"artist","spotify:artist:3NPpFNZtSTHheNBaWC82rB","https://open.spotify.com/artist/3NPpFNZtSTHheNBaWC82rB",NA,2784676,"Pop",640
"c(""alt z"", ""pop"", ""social media pop"")","https://api.spotify.com/v1/artists/7pwufEBGfggjoI8twqlsmQ","7pwufEBGfggjoI8twqlsmQ",640,"https://i.scdn.co/image/ab6761610000e5eb14036edd0b6a9c9b37bc446c",640,"Nessa Barrett",71,"artist","spotify:artist:7pwufEBGfggjoI8twqlsmQ","https://open.spotify.com/artist/7pwufEBGfggjoI8twqlsmQ",NA,967199,"Pop",640
"c(""brooklyn drill"", ""new york drill"", ""pop rap"", ""rap"", ""trap"")","https://api.spotify.com/v1/artists/14CHVeJGrR5xgUGQFV5BVM","14CHVeJGrR5xgUGQFV5BVM",640,"https://i.scdn.co/image/ab6761610000e5eb366afadc7bfc1671fb1d4f2c",640,"Fivio Foreign",72,"artist","spotify:artist:14CHVeJGrR5xgUGQFV5BVM","https://open.spotify.com/artist/14CHVeJGrR5xgUGQFV5BVM",NA,1065781,"Pop",640
"c(""latin pop"", ""modern salsa"", ""salsa"", ""tropical"")","https://api.spotify.com/v1/artists/4wLXwxDeWQ8mtUIRPxGiD6","4wLXwxDeWQ8mtUIRPxGiD6",640,"https://i.scdn.co/image/ab6761610000e5ebea64d3b81527134c0d65f341",640,"Marc Anthony",77,"artist","spotify:artist:4wLXwxDeWQ8mtUIRPxGiD6","https://open.spotify.com/artist/4wLXwxDeWQ8mtUIRPxGiD6",NA,8387190,"Pop",640
"c(""atl hip hop"", ""crunk"", ""dirty south rap"", ""gangster rap"", ""hip hop"", ""old school atlanta hip hop"", ""pop rap"", ""rap"", ""southern hip hop"", ""trap"")","https://api.spotify.com/v1/artists/4yBK75WVCQXej1p04GWqxH","4yBK75WVCQXej1p04GWqxH",640,"https://i.scdn.co/image/ab6761610000e5eb075a4c9d6da66addd8247c12",640,"Jeezy",71,"artist","spotify:artist:4yBK75WVCQXej1p04GWqxH","https://open.spotify.com/artist/4yBK75WVCQXej1p04GWqxH",NA,2273274,"Pop",640
"c(""electropop"", ""pop"")","https://api.spotify.com/v1/artists/3gIRvgZssIb9aiirIg0nI3","3gIRvgZssIb9aiirIg0nI3",640,"https://i.scdn.co/image/ab6761610000e5eb7770a579b8bfc3d57714fe79",640,"Jeremy Zucker",74,"artist","spotify:artist:3gIRvgZssIb9aiirIg0nI3","https://open.spotify.com/artist/3gIRvgZssIb9aiirIg0nI3",NA,2100537,"Pop",640
"c(""new romantic"", ""new wave"", ""new wave pop"", ""permanent wave"", ""rock"", ""sophisti-pop"", ""synthpop"")","https://api.spotify.com/v1/artists/4bthk9UfsYUYdcFyqxmSUU","4bthk9UfsYUYdcFyqxmSUU",640,"https://i.scdn.co/image/ab6761610000e5eb42ed2cb48c231f545a5a3dad",640,"Tears For Fears",74,"artist","spotify:artist:4bthk9UfsYUYdcFyqxmSUU","https://open.spotify.com/artist/4bthk9UfsYUYdcFyqxmSUU",NA,2668871,"Pop",640
"c(""bedroom soul"", ""pop"")","https://api.spotify.com/v1/artists/4ETSs924pXMzjIeD6E9b4u","4ETSs924pXMzjIeD6E9b4u",640,"https://i.scdn.co/image/ab6761610000e5ebcfdf34f73285254900911485",640,"Surfaces",70,"artist","spotify:artist:4ETSs924pXMzjIeD6E9b4u","https://open.spotify.com/artist/4ETSs924pXMzjIeD6E9b4u",NA,881467,"Pop",640
"c(""la pop"", ""pop"")","https://api.spotify.com/v1/artists/49tQo2QULno7gxHutgccqF","49tQo2QULno7gxHutgccqF",640,"https://i.scdn.co/image/ab6761610000e5eb046b6fbb00503d1bb72ac7ae",640,"LANY",75,"artist","spotify:artist:49tQo2QULno7gxHutgccqF","https://open.spotify.com/artist/49tQo2QULno7gxHutgccqF",NA,5262480,"Pop",640
"c(""electropop"", ""pop"", ""pop rap"")","https://api.spotify.com/v1/artists/1ShZZUjkbXCjhwrb18BA8I","1ShZZUjkbXCjhwrb18BA8I",640,"https://i.scdn.co/image/ab6761610000e5ebfa02ee431c60fa33ac9eab2f",640,"Bryce Vine",66,"artist","spotify:artist:1ShZZUjkbXCjhwrb18BA8I","https://open.spotify.com/artist/1ShZZUjkbXCjhwrb18BA8I",NA,474327,"Pop",640
"c(""dance pop"", ""pop"", ""post-teen pop"", ""viral pop"")","https://api.spotify.com/v1/artists/1bqxdqvUtPWZri43cKHac8","1bqxdqvUtPWZri43cKHac8",640,"https://i.scdn.co/image/ab6761610000e5eb354a84cfb27458618bca3ecb",640,"MAX",70,"artist","spotify:artist:1bqxdqvUtPWZri43cKHac8","https://open.spotify.com/artist/1bqxdqvUtPWZri43cKHac8",NA,794132,"Pop",640
"pop","https://api.spotify.com/v1/artists/7qmpXeNz2ojlMl2EEfkeLs","7qmpXeNz2ojlMl2EEfkeLs",640,"https://i.scdn.co/image/ab6761610000e5ebe726c8549d387a241f979acd",640,"Nicky Youre",74,"artist","spotify:artist:7qmpXeNz2ojlMl2EEfkeLs","https://open.spotify.com/artist/7qmpXeNz2ojlMl2EEfkeLs",NA,103031,"Pop",640
"c(""dance pop"", ""pop"", ""r&b"", ""rap"", ""scam rap"", ""trap queen"")","https://api.spotify.com/v1/artists/37hAfseJWi0G3Scife12Il","37hAfseJWi0G3Scife12Il",640,"https://i.scdn.co/image/ab6761610000e5eb474a6b0c1e6d4e6cbf1b9e19",640,"City Girls",68,"artist","spotify:artist:37hAfseJWi0G3Scife12Il","https://open.spotify.com/artist/37hAfseJWi0G3Scife12Il",NA,2161111,"Pop",640
"c(""hip hop"", ""hip pop"", ""neo soul"", ""pop rap"", ""r&b"", ""southern hip hop"", ""urban contemporary"")","https://api.spotify.com/v1/artists/7LnaAXbDVIL75IVPnndf7w","7LnaAXbDVIL75IVPnndf7w",500,"https://i.scdn.co/image/a3823abbd476fa00cdf95a9f5cbbe09d2f96add2",500,"Jamie Foxx",70,"artist","spotify:artist:7LnaAXbDVIL75IVPnndf7w","https://open.spotify.com/artist/7LnaAXbDVIL75IVPnndf7w",NA,1053479,"Pop",500
"c(""bow pop"", ""compositional ambient"", ""neo-classical"")","https://api.spotify.com/v1/artists/2uFUBdaVGtyMqckSeCl0Qj","2uFUBdaVGtyMqckSeCl0Qj",640,"https://i.scdn.co/image/ab6761610000e5eb41b332cbe960237714e82408",640,"Ludovico Einaudi",80,"artist","spotify:artist:2uFUBdaVGtyMqckSeCl0Qj","https://open.spotify.com/artist/2uFUBdaVGtyMqckSeCl0Qj",NA,2882555,"Pop",640
